game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
717951,2023-05-31,2023,Final,Detroit Tigers,Texas Rangers,3.0,2.0,Joey Wentz,Dane Dunning
717943,2023-05-31,2023,Final,Chicago White Sox,Los Angeles Angels,5.0,12.0,Lance Lynn,Jaime Barria
717950,2023-05-31,2023,Final,Chicago Cubs,Tampa Bay Rays,3.0,4.0,Justin Steele,Zach Eflin
717946,2023-05-31,2023,Final,Baltimore Orioles,Cleveland Guardians,8.0,12.0,Keegan Akin,Shane Bieber
717949,2023-05-31,2023,Final,Oakland Athletics,Atlanta Braves,2.0,4.0,James Kaprielian,Jared Shuster
717953,2023-05-31,2023,Final,San Francisco Giants,Pittsburgh Pirates,4.0,9.0,Alex Wood,Mitch Keller
717954,2023-05-31,2023,Final,Los Angeles Dodgers,Washington Nationals,6.0,10.0,Noah Syndergaard,Patrick Corbin
717945,2023-05-31,2023,Final,Miami Marlins,San Diego Padres,2.0,1.0,Braxton Garrett,Blake Snell
717947,2023-05-31,2023,Final,Toronto Blue Jays,Milwaukee Brewers,2.0,4.0,Alek Manoah,Julio Teheran
717948,2023-05-31,2023,Final,Boston Red Sox,Cincinnati Reds,4.0,5.0,James Paxton,Luke Weaver
717944,2023-05-31,2023,Final,New York Mets,Philadelphia Phillies,4.0,1.0,Carlos Carrasco,Aaron Nola
717938,2023-05-31,2023,Final,Houston Astros,Minnesota Twins,2.0,8.0,Hunter Brown,Louis Varland
717940,2023-05-31,2023,Final,Arizona Diamondbacks,Colorado Rockies,6.0,0.0,Tommy Henry,Dinelson Lamet
717939,2023-05-31,2023,Final,Seattle Mariners,New York Yankees,1.0,0.0,George Kirby,Clarke Schmidt
717942,2023-06-01,2023,Final,Toronto Blue Jays,Milwaukee Brewers,3.0,1.0,Kevin Gausman,Freddy Peralta
717934,2023-06-01,2023,Final,New York Mets,Philadelphia Phillies,4.0,2.0,Max Scherzer,Taijuan Walker
717941,2023-06-01,2023,Final,Miami Marlins,San Diego Padres,1.0,10.0,Jesús Luzardo,Joe Musgrove
717933,2023-06-01,2023,Final,Arizona Diamondbacks,Colorado Rockies,5.0,4.0,Zach Davies,Connor Seabold
717932,2023-06-01,2023,Final,Boston Red Sox,Cincinnati Reds,8.0,2.0,Chris Sale,Hunter Greene
717937,2023-06-01,2023,Final,Minnesota Twins,Cleveland Guardians,7.0,6.0,Pablo López,Tanner Bibee
717936,2023-06-01,2023,Final,Houston Astros,Los Angeles Angels,5.0,2.0,Ronel Blanco,Reid Detmers
717931,2023-06-02,2023,Final,Cincinnati Reds,Milwaukee Brewers,4.0,5.0,Brandon Williamson,Corbin Burnes
717927,2023-06-02,2023,Final,Miami Marlins,Oakland Athletics,4.0,0.0,Edward Cabrera,Shintaro Fujinami
717930,2023-06-02,2023,Final,Pittsburgh Pirates,St. Louis Cardinals,7.0,5.0,Roansy Contreras,Jack Flaherty
717935,2023-06-02,2023,Final,Washington Nationals,Philadelphia Phillies,8.0,7.0,Josiah Gray,Zack Wheeler
717929,2023-06-02,2023,Final,New York Mets,Toronto Blue Jays,0.0,3.0,Justin Verlander,Chris Bassitt
717922,2023-06-02,2023,Final,Texas Rangers,Seattle Mariners,2.0,0.0,Jon Gray,Luis Castillo
717926,2023-06-02,2023,Final,Houston Astros,Los Angeles Angels,6.0,2.0,Framber Valdez,Shohei Ohtani
717923,2023-06-02,2023,Final,Kansas City Royals,Colorado Rockies,2.0,7.0,Jordan Lyles,Chase Anderson
717924,2023-06-02,2023,Final,Minnesota Twins,Cleveland Guardians,1.0,0.0,Bailey Ober,Aaron Civale
717925,2023-06-02,2023,Final,Chicago White Sox,Detroit Tigers,3.0,0.0,Mike Clevinger,Reese Olson
717921,2023-06-02,2023,Final,San Diego Padres,Chicago Cubs,1.0,2.0,Michael Wacha,Jameson Taillon
717919,2023-06-02,2023,Final,Arizona Diamondbacks,Atlanta Braves,3.0,2.0,Merrill Kelly,Charlie Morton
717917,2023-06-02,2023,Final,Los Angeles Dodgers,New York Yankees,8.0,4.0,Clayton Kershaw,Luis Severino
717920,2023-06-02,2023,Final,San Francisco Giants,Baltimore Orioles,2.0,3.0,Logan Webb,Dean Kremer
717928,2023-06-02,2023,Final,Boston Red Sox,Tampa Bay Rays,,,Garrett Whitlock,Tyler Glasnow
717918,2023-06-03,2023,Final,Boston Red Sox,Tampa Bay Rays,8.0,5.0,Garrett Whitlock,Trevor Kelley
717885,2023-06-03,2023,Final,Boston Red Sox,Tampa Bay Rays,2.0,4.0,Kutter Crawford,Tyler Glasnow
717915,2023-06-03,2023,Final,Chicago White Sox,Detroit Tigers,2.0,1.0,Dylan Cease,Michael Lorenzen
717907,2023-06-03,2023,Final,Pittsburgh Pirates,St. Louis Cardinals,4.0,3.0,Luis Ortiz,Jordan Montgomery
717912,2023-06-03,2023,Final,Texas Rangers,Seattle Mariners,16.0,6.0,Andrew Heaney,Bryan Woo
717914,2023-06-03,2023,Final,Washington Nationals,Philadelphia Phillies,2.0,4.0,MacKenzie Gore,Matt Strahm
717908,2023-06-03,2023,Final,Houston Astros,Los Angeles Angels,9.0,6.0,Cristian Javier,Patrick Sandoval
717909,2023-06-03,2023,Final,Kansas City Royals,Colorado Rockies,4.0,6.0,Daniel Lynch IV,Austin Gomber
717910,2023-06-03,2023,Final,New York Mets,Toronto Blue Jays,1.0,2.0,Tylor Megill,José Berríos
717911,2023-06-03,2023,Final,Miami Marlins,Oakland Athletics,12.0,1.0,Eury Pérez,Luis Medina
717906,2023-06-03,2023,Final,Cincinnati Reds,Milwaukee Brewers,8.0,10.0,Graham Ashcraft,Colin Rea
717913,2023-06-03,2023,Final,Minnesota Twins,Cleveland Guardians,2.0,4.0,Sonny Gray,Logan Allen
717905,2023-06-03,2023,Final,Los Angeles Dodgers,New York Yankees,3.0,6.0,Michael Grove,Gerrit Cole
717916,2023-06-03,2023,Final,San Francisco Giants,Baltimore Orioles,4.0,0.0,Alex Cobb,Kyle Bradish
717903,2023-06-03,2023,Final,San Diego Padres,Chicago Cubs,6.0,0.0,Yu Darvish,Drew Smyly
717901,2023-06-03,2023,Final,Arizona Diamondbacks,Atlanta Braves,2.0,5.0,Ryne Nelson,Spencer Strider
717898,2023-06-04,2023,Final,Pittsburgh Pirates,St. Louis Cardinals,2.0,1.0,Rich Hill,Miles Mikolas
717904,2023-06-04,2023,Final,Boston Red Sox,Tampa Bay Rays,2.0,6.0,Tanner Houck,Taj Bradley
717902,2023-06-04,2023,Final,Washington Nationals,Philadelphia Phillies,3.0,11.0,Trevor Williams,Ranger Suarez
717900,2023-06-04,2023,Final,New York Mets,Toronto Blue Jays,4.0,6.0,Kodai Senga,Yusei Kikuchi
717896,2023-06-04,2023,Final,Miami Marlins,Oakland Athletics,7.0,5.0,Sandy Alcantara,Paul Blackburn
717897,2023-06-04,2023,Final,Cincinnati Reds,Milwaukee Brewers,1.0,5.0,Ben Lively,Adrian Houser
717899,2023-06-04,2023,Final,Houston Astros,Los Angeles Angels,1.0,2.0,J.P. France,Griffin Canning
717893,2023-06-04,2023,Final,Kansas City Royals,Colorado Rockies,2.0,0.0,Brady Singer,Kyle Freeland
717895,2023-06-04,2023,Final,Minnesota Twins,Cleveland Guardians,1.0,2.0,Joe Ryan,Triston McKenzie
717891,2023-06-04,2023,Final,Chicago White Sox,Detroit Tigers,6.0,2.0,Michael Kopech,Matthew Boyd
717894,2023-06-04,2023,Final,Texas Rangers,Seattle Mariners,12.0,3.0,Nathan Eovaldi,Bryce Miller
717890,2023-06-04,2023,Final,San Francisco Giants,Baltimore Orioles,3.0,8.0,Anthony DeSclafani,Tyler Wells
717892,2023-06-04,2023,Final,Arizona Diamondbacks,Atlanta Braves,5.0,8.0,Zac Gallen,Michael Soroka
717889,2023-06-04,2023,Final,San Diego Padres,Chicago Cubs,1.0,7.0,Ryan Weathers,Marcus Stroman
717888,2023-06-04,2023,Final,Los Angeles Dodgers,New York Yankees,1.0,4.0,Bobby Miller,Domingo Germán
717928,2023-06-05,2023,Final,Boston Red Sox,Tampa Bay Rays,1.0,4.0,Brayan Bello,Shane McClanahan
717886,2023-06-05,2023,Final,Philadelphia Phillies,Detroit Tigers,8.0,3.0,Aaron Nola,Joey Wentz
717887,2023-06-05,2023,Final,Miami Marlins,Kansas City Royals,9.0,6.0,Braxton Garrett,Carlos Hernández
717884,2023-06-05,2023,Final,Pittsburgh Pirates,Oakland Athletics,5.0,4.0,Johan Oviedo,JP Sears
717878,2023-06-05,2023,Final,Toronto Blue Jays,Houston Astros,4.0,11.0,Alek Manoah,Brandon Bielak
717883,2023-06-05,2023,Final,Cincinnati Reds,Milwaukee Brewers,2.0,0.0,Andrew Abbott,Julio Teheran
717879,2023-06-05,2023,Final,Texas Rangers,St. Louis Cardinals,4.0,3.0,Martín Pérez,Adam Wainwright
717880,2023-06-05,2023,Final,San Diego Padres,Chicago Cubs,5.0,0.0,Blake Snell,Kyle Hendricks
717882,2023-06-06,2023,Final,Tampa Bay Rays,Minnesota Twins,7.0,0.0,Zach Eflin,Louis Varland
717875,2023-06-06,2023,Final,Philadelphia Phillies,Detroit Tigers,1.0,0.0,Taijuan Walker,Tyler Alexander
717876,2023-06-06,2023,Final,Miami Marlins,Kansas City Royals,6.0,1.0,Jesús Luzardo,Zack Greinke
717881,2023-06-06,2023,Final,Washington Nationals,Arizona Diamondbacks,5.0,10.0,Jake Irvin,Tommy Henry
717874,2023-06-06,2023,Final,Pittsburgh Pirates,Oakland Athletics,2.0,11.0,Mitch Keller,James Kaprielian
717877,2023-06-06,2023,Final,New York Yankees,Chicago White Sox,2.0,3.0,Clarke Schmidt,Lucas Giolito
717871,2023-06-06,2023,Final,Toronto Blue Jays,Houston Astros,5.0,1.0,Kevin Gausman,Hunter Brown
717873,2023-06-06,2023,Final,Cleveland Guardians,Boston Red Sox,4.0,5.0,Shane Bieber,James Paxton
717870,2023-06-06,2023,Final,Cincinnati Reds,Los Angeles Dodgers,9.0,8.0,Luke Weaver,Tony Gonsolin
717872,2023-06-06,2023,Final,Atlanta Braves,New York Mets,6.0,4.0,Bryce Elder,Carlos Carrasco
717867,2023-06-06,2023,Final,Milwaukee Brewers,Baltimore Orioles,4.0,3.0,Freddy Peralta,Kyle Gibson
717868,2023-06-06,2023,Final,Texas Rangers,St. Louis Cardinals,6.0,4.0,Dane Dunning,Matthew Liberatore
717869,2023-06-06,2023,Final,Colorado Rockies,San Francisco Giants,4.0,10.0,Dinelson Lamet,John Brebbia
717861,2023-06-06,2023,Final,Los Angeles Angels,Chicago Cubs,7.0,4.0,Tyler Anderson,Hayden Wesneski
717864,2023-06-06,2023,Final,San Diego Padres,Seattle Mariners,1.0,4.0,Joe Musgrove,Logan Gilbert
717865,2023-06-07,2023,Final,Pittsburgh Pirates,Oakland Athletics,5.0,9.0,Roansy Contreras,Hogan Harris
717863,2023-06-07,2023,Final,San Diego Padres,Seattle Mariners,10.0,3.0,Michael Wacha,George Kirby
717860,2023-06-07,2023,Final,Miami Marlins,Kansas City Royals,6.0,1.0,Edward Cabrera,Jordan Lyles
717859,2023-06-07,2023,Final,Tampa Bay Rays,Minnesota Twins,2.0,1.0,Shawn Armstrong,Pablo López
717866,2023-06-07,2023,Final,Washington Nationals,Arizona Diamondbacks,2.0,6.0,Patrick Corbin,Zach Davies
717856,2023-06-07,2023,Final,Toronto Blue Jays,Houston Astros,3.0,2.0,Chris Bassitt,Ronel Blanco
717858,2023-06-07,2023,Final,Cleveland Guardians,Boston Red Sox,5.0,2.0,Tanner Bibee,Kutter Crawford
717853,2023-06-07,2023,Final,Cincinnati Reds,Los Angeles Dodgers,8.0,6.0,Brandon Williamson,Noah Syndergaard
717850,2023-06-07,2023,Final,Atlanta Braves,New York Mets,7.0,5.0,Charlie Morton,Max Scherzer
717851,2023-06-07,2023,Final,Milwaukee Brewers,Baltimore Orioles,10.0,2.0,Corbin Burnes,Dean Kremer
717854,2023-06-07,2023,Final,Texas Rangers,St. Louis Cardinals,0.0,1.0,Jon Gray,Jack Flaherty
717852,2023-06-07,2023,Final,Colorado Rockies,San Francisco Giants,4.0,5.0,Connor Seabold,Logan Webb
717855,2023-06-07,2023,Final,Los Angeles Angels,Chicago Cubs,6.0,2.0,Jaime Barria,Jameson Taillon
717862,2023-06-07,2023,Final,Philadelphia Phillies,Detroit Tigers,,,Zack Wheeler,Reese Olson
717857,2023-06-07,2023,Final,New York Yankees,Chicago White Sox,,,,Lance Lynn
717844,2023-06-08,2023,Final,Cincinnati Reds,Los Angeles Dodgers,0.0,6.0,Graham Ashcraft,Clayton Kershaw
717845,2023-06-08,2023,Final,Tampa Bay Rays,Minnesota Twins,4.0,2.0,Yonny Chirinos,Bailey Ober
717849,2023-06-08,2023,Final,Milwaukee Brewers,Baltimore Orioles,3.0,6.0,Colin Rea,Kyle Bradish
717846,2023-06-08,2023,Final,Colorado Rockies,San Francisco Giants,4.0,6.0,Chase Anderson,Alex Cobb
717848,2023-06-08,2023,Final,New York Yankees,Chicago White Sox,5.0,6.0,Luis Severino,Lance Lynn
717857,2023-06-08,2023,Final,New York Yankees,Chicago White Sox,3.0,0.0,Randy Vásquez,Mike Clevinger
717862,2023-06-08,2023,Final,Philadelphia Phillies,Detroit Tigers,3.0,2.0,Zack Wheeler,Tyler Holton
717843,2023-06-08,2023,Final,Toronto Blue Jays,Houston Astros,3.0,2.0,José Berríos,Framber Valdez
717842,2023-06-08,2023,Final,Cleveland Guardians,Boston Red Sox,10.0,3.0,Aaron Civale,Matt Dermody
717840,2023-06-08,2023,Final,Atlanta Braves,New York Mets,13.0,10.0,Spencer Strider,Justin Verlander
717838,2023-06-08,2023,Final,Los Angeles Angels,Chicago Cubs,3.0,1.0,Reid Detmers,Drew Smyly
717847,2023-06-08,2023,Final,Washington Nationals,Arizona Diamondbacks,,,Josiah Gray,Merrill Kelly
717834,2023-06-09,2023,Final,Detroit Tigers,Arizona Diamondbacks,6.0,11.0,Michael Lorenzen,Merrill Kelly
717827,2023-06-09,2023,Final,Tampa Bay Rays,Texas Rangers,8.0,3.0,Tyler Glasnow,Andrew Heaney
717839,2023-06-09,2023,Final,Baltimore Orioles,Kansas City Royals,3.0,2.0,Tyler Wells,Daniel Lynch IV
717836,2023-06-09,2023,Final,Pittsburgh Pirates,New York Mets,14.0,7.0,Rich Hill,Tylor Megill
717837,2023-06-09,2023,Final,Philadelphia Phillies,Los Angeles Dodgers,5.0,4.0,Ranger Suarez,Michael Grove
717841,2023-06-09,2023,Final,New York Yankees,Boston Red Sox,2.0,3.0,Gerrit Cole,Garrett Whitlock
717835,2023-06-09,2023,Final,Toronto Blue Jays,Minnesota Twins,2.0,3.0,Yusei Kikuchi,Sonny Gray
717833,2023-06-09,2023,Final,Cleveland Guardians,Houston Astros,10.0,9.0,Logan Allen,Cristian Javier
717829,2023-06-09,2023,Final,Atlanta Braves,Washington Nationals,3.0,2.0,AJ Smith-Shawver,Josiah Gray
717828,2023-06-09,2023,Final,Chicago White Sox,Miami Marlins,2.0,1.0,Dylan Cease,Eury Pérez
717831,2023-06-09,2023,Final,Milwaukee Brewers,Oakland Athletics,2.0,5.0,Adrian Houser,Sam Moll
717832,2023-06-09,2023,Final,St. Louis Cardinals,Cincinnati Reds,7.0,4.0,Jordan Montgomery,Ben Lively
717830,2023-06-09,2023,Final,Colorado Rockies,San Diego Padres,6.0,9.0,Austin Gomber,Yu Darvish
717824,2023-06-09,2023,Final,Los Angeles Angels,Seattle Mariners,5.0,4.0,Shohei Ohtani,Luis Castillo
717823,2023-06-09,2023,Final,San Francisco Giants,Chicago Cubs,2.0,3.0,Anthony DeSclafani,Marcus Stroman
717821,2023-06-10,2023,Final,Detroit Tigers,Arizona Diamondbacks,0.0,5.0,Matthew Boyd,Ryne Nelson
717820,2023-06-10,2023,Final,Chicago White Sox,Miami Marlins,1.0,5.0,Michael Kopech,Sandy Alcantara
717817,2023-06-10,2023,Final,St. Louis Cardinals,Cincinnati Reds,4.0,8.0,Miles Mikolas,Andrew Abbott
717822,2023-06-10,2023,Final,Toronto Blue Jays,Minnesota Twins,4.0,9.0,Trevor Richards,Joe Ryan
717819,2023-06-10,2023,Final,Colorado Rockies,San Diego Padres,2.0,3.0,Kyle Freeland,Ryan Weathers
717818,2023-06-10,2023,Final,Baltimore Orioles,Kansas City Royals,6.0,1.0,Cole Irvin,Brady Singer
717812,2023-06-10,2023,Final,Pittsburgh Pirates,New York Mets,1.0,5.0,Johan Oviedo,Kodai Senga
717811,2023-06-10,2023,Final,Philadelphia Phillies,Los Angeles Dodgers,0.0,9.0,Aaron Nola,Bobby Miller
717813,2023-06-10,2023,Final,Tampa Bay Rays,Texas Rangers,4.0,8.0,Taj Bradley,Nathan Eovaldi
717816,2023-06-10,2023,Final,Atlanta Braves,Washington Nationals,6.0,4.0,Jared Shuster,MacKenzie Gore
717814,2023-06-10,2023,Final,Milwaukee Brewers,Oakland Athletics,1.0,2.0,Julio Teheran,Paul Blackburn
717815,2023-06-10,2023,Final,Cleveland Guardians,Houston Astros,4.0,6.0,Triston McKenzie,J.P. France
717826,2023-06-10,2023,Final,San Francisco Giants,Chicago Cubs,0.0,4.0,John Brebbia,Kyle Hendricks
717825,2023-06-10,2023,Final,New York Yankees,Boston Red Sox,3.0,1.0,Domingo Germán,Tanner Houck
717809,2023-06-10,2023,Final,Los Angeles Angels,Seattle Mariners,2.0,6.0,Patrick Sandoval,Bryan Woo
717804,2023-06-11,2023,Final,Detroit Tigers,Arizona Diamondbacks,5.0,7.0,Will Vest,Zac Gallen
717802,2023-06-11,2023,Final,Cleveland Guardians,Houston Astros,5.0,0.0,Shane Bieber,Brandon Bielak
717808,2023-06-11,2023,Final,Baltimore Orioles,Kansas City Royals,11.0,3.0,Kyle Gibson,Carlos Hernández
717803,2023-06-11,2023,Final,Pittsburgh Pirates,New York Mets,2.0,1.0,Mitch Keller,Carlos Carrasco
717806,2023-06-11,2023,Final,Philadelphia Phillies,Los Angeles Dodgers,7.0,3.0,Taijuan Walker,Caleb Ferguson
717807,2023-06-11,2023,Final,Atlanta Braves,Washington Nationals,2.0,6.0,Bryce Elder,Trevor Williams
717805,2023-06-11,2023,Final,Toronto Blue Jays,Minnesota Twins,7.0,6.0,Kevin Gausman,Louis Varland
717801,2023-06-11,2023,Final,Tampa Bay Rays,Texas Rangers,7.0,3.0,Shane McClanahan,Martín Pérez
717795,2023-06-11,2023,Final,Chicago White Sox,Miami Marlins,5.0,6.0,Lucas Giolito,Braxton Garrett
717800,2023-06-11,2023,Final,Milwaukee Brewers,Oakland Athletics,6.0,8.0,Freddy Peralta,JP Sears
717797,2023-06-11,2023,Final,St. Louis Cardinals,Cincinnati Reds,3.0,4.0,Adam Wainwright,Hunter Greene
717798,2023-06-11,2023,Final,Colorado Rockies,San Diego Padres,5.0,4.0,Dinelson Lamet,Blake Snell
717796,2023-06-11,2023,Final,San Francisco Giants,Chicago Cubs,13.0,3.0,John Brebbia,Hayden Wesneski
717799,2023-06-11,2023,Final,Los Angeles Angels,Seattle Mariners,9.0,4.0,Griffin Canning,Logan Gilbert
717810,2023-06-11,2023,Final,New York Yankees,Boston Red Sox,2.0,3.0,Clarke Schmidt,Brayan Bello
717790,2023-06-12,2023,Final,Detroit Tigers,Atlanta Braves,6.0,5.0,Mason Englert,Charlie Morton
717794,2023-06-12,2023,Final,Boston Red Sox,Colorado Rockies,3.0,4.0,James Paxton,Connor Seabold
717791,2023-06-12,2023,Final,St. Louis Cardinals,San Francisco Giants,3.0,4.0,Matthew Liberatore,Logan Webb
717792,2023-06-12,2023,Final,Texas Rangers,Los Angeles Angels,6.0,9.0,Dane Dunning,Tyler Anderson
717793,2023-06-12,2023,Final,Kansas City Royals,Cincinnati Reds,4.0,5.0,Zack Greinke,Luke Weaver
717789,2023-06-12,2023,Final,Oakland Athletics,Tampa Bay Rays,4.0,3.0,James Kaprielian,Zach Eflin
717785,2023-06-12,2023,Final,Arizona Diamondbacks,Philadelphia Phillies,9.0,8.0,Tommy Henry,Matt Strahm
717786,2023-06-12,2023,Final,Seattle Mariners,Miami Marlins,8.0,1.0,Bryce Miller,Jesús Luzardo
717787,2023-06-13,2023,Final,Baltimore Orioles,Toronto Blue Jays,11.0,6.0,Dean Kremer,Chris Bassitt
717788,2023-06-13,2023,Final,Boston Red Sox,Colorado Rockies,6.0,7.0,Kutter Crawford,Chase Anderson
717779,2023-06-13,2023,Final,New York Mets,New York Yankees,6.0,7.0,Max Scherzer,Luis Severino
717783,2023-06-13,2023,Final,Minnesota Twins,Milwaukee Brewers,7.0,5.0,Pablo López,Corbin Burnes
717781,2023-06-13,2023,Final,St. Louis Cardinals,San Francisco Giants,3.0,11.0,Jack Flaherty,Alex Cobb
717782,2023-06-13,2023,Final,Chicago Cubs,Pittsburgh Pirates,11.0,3.0,Jameson Taillon,Luis Ortiz
717780,2023-06-13,2023,Final,Texas Rangers,Los Angeles Angels,3.0,7.0,Cody Bradford,Jaime Barria
717777,2023-06-13,2023,Final,Kansas City Royals,Cincinnati Reds,4.0,5.0,Jordan Lyles,Brandon Williamson
717778,2023-06-13,2023,Final,Houston Astros,Washington Nationals,6.0,1.0,Hunter Brown,Patrick Corbin
717772,2023-06-13,2023,Final,San Diego Padres,Cleveland Guardians,6.0,3.0,Joe Musgrove,Tanner Bibee
717774,2023-06-13,2023,Final,Oakland Athletics,Tampa Bay Rays,2.0,1.0,Shintaro Fujinami,Jalen Beeks
717775,2023-06-13,2023,Final,Arizona Diamondbacks,Philadelphia Phillies,3.0,15.0,Zach Davies,Zack Wheeler
717773,2023-06-13,2023,Final,Seattle Mariners,Miami Marlins,9.0,3.0,George Kirby,Edward Cabrera
717776,2023-06-13,2023,Final,Los Angeles Dodgers,Chicago White Sox,5.0,1.0,Tony Gonsolin,Lance Lynn
717784,2023-06-13,2023,Final,Detroit Tigers,Atlanta Braves,,,Reese Olson,Spencer Strider
717770,2023-06-14,2023,Final,Detroit Tigers,Atlanta Braves,7.0,10.0,Reese Olson,Spencer Strider
717784,2023-06-14,2023,Final,Detroit Tigers,Atlanta Braves,5.0,6.0,Michael Lorenzen,Dylan Dodd
717771,2023-06-14,2023,Final,Minnesota Twins,Milwaukee Brewers,4.0,2.0,Bailey Ober,Colin Rea
717767,2023-06-14,2023,Final,St. Louis Cardinals,San Francisco Giants,5.0,8.0,Jordan Montgomery,Anthony DeSclafani
717769,2023-06-14,2023,Final,Baltimore Orioles,Toronto Blue Jays,1.0,3.0,Kyle Bradish,José Berríos
717768,2023-06-14,2023,Final,Boston Red Sox,Colorado Rockies,6.0,3.0,Garrett Whitlock,Austin Gomber
717766,2023-06-14,2023,Final,New York Mets,New York Yankees,4.0,3.0,Justin Verlander,Gerrit Cole
717763,2023-06-14,2023,Final,Chicago Cubs,Pittsburgh Pirates,10.0,6.0,Drew Smyly,Osvaldo Bido
717765,2023-06-14,2023,Final,Texas Rangers,Los Angeles Angels,6.0,3.0,Andrew Heaney,Reid Detmers
717764,2023-06-14,2023,Final,Kansas City Royals,Cincinnati Reds,4.0,7.0,Daniel Lynch IV,Ben Lively
717762,2023-06-14,2023,Final,Houston Astros,Washington Nationals,5.0,4.0,Framber Valdez,Josiah Gray
717758,2023-06-14,2023,Final,San Diego Padres,Cleveland Guardians,5.0,0.0,Michael Wacha,Aaron Civale
717761,2023-06-14,2023,Final,Oakland Athletics,Tampa Bay Rays,3.0,6.0,Luis Medina,Tyler Glasnow
717757,2023-06-14,2023,Final,Arizona Diamondbacks,Philadelphia Phillies,3.0,4.0,Merrill Kelly,Ranger Suarez
717759,2023-06-14,2023,Final,Seattle Mariners,Miami Marlins,1.0,4.0,Luis Castillo,Eury Pérez
717760,2023-06-14,2023,Final,Los Angeles Dodgers,Chicago White Sox,4.0,8.0,Clayton Kershaw,Mike Clevinger
717753,2023-06-15,2023,Final,Baltimore Orioles,Toronto Blue Jays,4.0,2.0,Tyler Wells,Yusei Kikuchi
717756,2023-06-15,2023,Final,Oakland Athletics,Tampa Bay Rays,3.0,4.0,Paul Blackburn,Taj Bradley
717755,2023-06-15,2023,Final,Arizona Diamondbacks,Philadelphia Phillies,4.0,5.0,Ryne Nelson,Aaron Nola
717752,2023-06-15,2023,Final,Minnesota Twins,Detroit Tigers,4.0,8.0,Sonny Gray,Matthew Boyd
717754,2023-06-15,2023,Final,Atlanta Braves,Colorado Rockies,8.0,3.0,AJ Smith-Shawver,Kyle Freeland
717747,2023-06-15,2023,Final,Chicago Cubs,Pittsburgh Pirates,7.0,2.0,Marcus Stroman,Johan Oviedo
717751,2023-06-15,2023,Final,Texas Rangers,Los Angeles Angels,3.0,5.0,Nathan Eovaldi,Shohei Ohtani
717746,2023-06-15,2023,Final,Houston Astros,Washington Nationals,1.0,4.0,Cristian Javier,MacKenzie Gore
717750,2023-06-15,2023,Final,San Diego Padres,Cleveland Guardians,6.0,8.0,Ryan Weathers,Logan Allen
717748,2023-06-15,2023,Final,Los Angeles Dodgers,Chicago White Sox,5.0,4.0,Michael Grove,Dylan Cease
717744,2023-06-16,2023,Final,Chicago Cubs,Baltimore Orioles,10.0,3.0,Kyle Hendricks,Cole Irvin
717749,2023-06-16,2023,Final,Washington Nationals,Miami Marlins,5.0,6.0,Trevor Williams,Sandy Alcantara
717743,2023-06-16,2023,Final,New York Mets,St. Louis Cardinals,6.0,1.0,Tylor Megill,Miles Mikolas
717742,2023-06-16,2023,Final,Boston Red Sox,New York Yankees,15.0,5.0,Tanner Houck,Domingo Germán
717745,2023-06-16,2023,Final,Atlanta Braves,Colorado Rockies,8.0,1.0,Jared Shuster,Dinelson Lamet
717741,2023-06-16,2023,Final,Texas Rangers,Toronto Blue Jays,1.0,2.0,Martín Pérez,Kevin Gausman
717737,2023-06-16,2023,Final,Houston Astros,Cincinnati Reds,1.0,2.0,J.P. France,Andrew Abbott
717736,2023-06-16,2023,Final,Kansas City Royals,Los Angeles Angels,0.0,3.0,Brady Singer,Patrick Sandoval
717738,2023-06-16,2023,Final,Minnesota Twins,Detroit Tigers,1.0,7.0,Joe Ryan,Will Vest
717740,2023-06-16,2023,Final,Milwaukee Brewers,Pittsburgh Pirates,5.0,4.0,Julio Teheran,Rich Hill
